GLOBAL UNIQUE IDENTIFIER	LAST EDITED DATE	TAXONOMIC ORDER	CATEGORY	TAXON CONCEPT ID	COMMON NAME	SCIENTIFIC NAME	SUBSPECIES COMMON NAME	SUBSPECIES SCIENTIFIC NAME	EXOTIC CODE	OBSERVATION COUNT	BREEDING CODE	BREEDING CATEGORY	BEHAVIOR CODE	AGE/SEX	COUNTRY	COUNTRY CODE	STATE	STATE CODE	COUNTY	COUNTY CODE	IBA CODE	BCR CODE	USFWS CODE	ATLAS BLOCK	LOCALITY	LOCALITY ID	LOCALITY TYPE	LATITUDE	LONGITUDE	OBSERVATION DATE	TIME OBSERVATIONS STARTED	OBSERVER ID	SAMPLING EVENT IDENTIFIER	PROTOCOL TYPE	PROTOCOL CODE	PROJECT CODE	DURATION MINUTES	EFFORT DISTANCE KM	EFFORT AREA HA	NUMBER OBSERVERS	ALL SPECIES REPORTED	GROUP IDENTIFIER	HAS MEDIA	APPROVED	REVIEWED	REASON	TRIP COMMENTS	SPECIES COMMENTS	
URN:CornellLabOfOrnithology:EBIRD:OBS1428562293	2022-09-22 20:19:11.759396	5882	species	avibase-0BFE075B	Diademed Sandpiper-Plover	Phegornis mitchellii				3					Peru	PE	Lima	PE-LIM			PE_14790				Paso Marcopomacocha	L8221770	H	-11.5776774	-76.2663719	2022-05-14	10:06:00	obsr1173288	S110082965	Traveling	P22	EBIRD	54	0.760		7	1	G8941646	0	1	0			Two adults and a juvenile	
URN:CornellLabOfOrnithology:EBIRD:OBS1441014767	2022-05-24 06:13:24.028965	5882	species	avibase-0BFE075B	Diademed Sandpiper-Plover	Phegornis mitchellii				2					Peru	PE	Lima	PE-LIM			PE_14790				Paso Marcopomacocha	L8221770	H	-11.5776774	-76.2663719	2022-05-21	13:28:00	obsr1081591	S111146233	Stationary	P21	EBIRD	9			5	1	G8437703	0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS1431620651	2022-05-23 00:16:03.636984	5882	species	avibase-0BFE075B	Diademed Sandpiper-Plover	Phegornis mitchellii				2					Peru	PE	Lima	PE-LIM			PE_14790				Auto selected -11.60746, -76.24051	L19093590	P	-11.6074580	-76.2405070	2022-05-14	09:28:00	obsr1996151	S110338380	Traveling	P22	EBIRD	95	1.252		2	1	G8393895	0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS1596213103	2023-01-02 19:04:51.488104	5882	species	avibase-0BFE075B	Diademed Sandpiper-Plover	Phegornis mitchellii				3					Peru	PE	Lima	PE-LIM			PE_14790				Paso Marcopomacocha	L8221770	H	-11.5776774	-76.2663719	2022-05-14	10:06:00	obsr3418648	S125242220	Traveling	P22	EBIRD	54	0.760		7	1	G8941646	0	1	0			Two adults and a juvenile	
URN:CornellLabOfOrnithology:EBIRD:OBS1431788877	2022-05-23 00:16:03.636984	5882	species	avibase-0BFE075B	Diademed Sandpiper-Plover	Phegornis mitchellii				2					Peru	PE	Lima	PE-LIM			PE_14790				Auto selected -11.60746, -76.24051	L19093590	P	-11.6074580	-76.2405070	2022-05-14	09:28:00	obsr2824848	S110350051	Traveling	P22	EBIRD	95	1.252		2	1	G8393895	0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS1441848214	2022-05-25 00:11:11.638909	5882	species	avibase-0BFE075B	Diademed Sandpiper-Plover	Phegornis mitchellii				2					Peru	PE	Lima	PE-LIM			PE_14790				Paso Marcopomacocha	L8221770	H	-11.5776774	-76.2663719	2022-05-21	13:28:00	obsr959094	S111224018	Stationary	P21	EBIRD	9			5	1	G8437703	0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS1439390409	2022-05-22 19:11:07.178127	5882	species	avibase-0BFE075B	Diademed Sandpiper-Plover	Phegornis mitchellii				2					Peru	PE	Lima	PE-LIM			PE_14790				Paso Marcopomacocha	L8221770	H	-11.5776774	-76.2663719	2022-05-21	13:28:00	obsr1415421	S110999629	Stationary	P21	EBIRD	9			5	1	G8437703	0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS1442901249	2022-05-26 09:12:03.646005	5882	species	avibase-0BFE075B	Diademed Sandpiper-Plover	Phegornis mitchellii				2					Peru	PE	Lima	PE-LIM			PE_14790				Paso Marcopomacocha	L8221770	H	-11.5776774	-76.2663719	2022-05-21	13:28:00	obsr685025	S111318696	Stationary	P21	EBIRD	9			5	1	G8437703	0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS1459220503	2023-03-18 19:16:01.641053	5882	species	avibase-0BFE075B	Diademed Sandpiper-Plover	Phegornis mitchellii				2					Peru	PE	Lima	PE-LIM			PE_14790				Paso Marcopomacocha	L8221770	H	-11.5776774	-76.2663719	2022-06-11	10:23:00	obsr959094	S112923713	Traveling	P22	EBIRD	60	0.903		2	1	G8554018	1	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS1457036536	2023-03-18 19:16:01.641053	5882	species	avibase-0BFE075B	Diademed Sandpiper-Plover	Phegornis mitchellii				2					Peru	PE	Lima	PE-LIM			PE_14790				Paso Marcopomacocha	L8221770	H	-11.5776774	-76.2663719	2022-06-11	10:23:00	obsr189231	S112703321	Traveling	P22	EBIRD	60	0.903		2	1	G8554018	1	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS1632447305	2023-02-17 20:39:12.099674	5882	species	avibase-0BFE075B	Diademed Sandpiper-Plover	Phegornis mitchellii				1					Peru	PE	Lima	PE-LIM			PE_14790				Pantano Ticlio	L2351137	H	-11.6033256	-76.2033734	2022-07-03	10:45:00	obsr3002428	S128468750	Stationary	P21	EBIRD	94			6	1	G9677491	0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS1481750595	2022-09-08 21:23:03.148314	5882	species	avibase-0BFE075B	Diademed Sandpiper-Plover	Phegornis mitchellii				2					Peru	PE	Lima	PE-LIM			PE_14790				Paso Marcopomacocha	L8221770	H	-11.5776774	-76.2663719	2022-07-18	08:08:00	obsr179558	S115324038	Traveling	P22	EBIRD	190	1.000		2	1	G8691826	1	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS1475458413	2022-07-08 15:03:03.882965	5882	species	avibase-0BFE075B	Diademed Sandpiper-Plover	Phegornis mitchellii				1					Peru	PE	Lima	PE-LIM			PE_14790				Upper Santa Eulalia Valley--Diameded Plover bog No. 2	L858520	P	-11.5809900	-76.2622800	2022-07-06	11:21:00	obsr2326741	S114656640	Traveling	P22	EBIRD	52	2.414		6	1	G8652254	0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS1482006085	2022-09-08 21:20:23.060841	5882	species	avibase-0BFE075B	Diademed Sandpiper-Plover	Phegornis mitchellii				2					Peru	PE	Lima	PE-LIM			PE_14790				Paso Marcopomacocha	L8221770	H	-11.5776774	-76.2663719	2022-07-18	08:08:00	obsr2751352	S115350912	Traveling	P22	EBIRD	190	1.000		2	1	G8691826	1	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS1633493088	2023-02-17 19:03:27.271767	5882	species	avibase-0BFE075B	Diademed Sandpiper-Plover	Phegornis mitchellii				1					Peru	PE	Lima	PE-LIM			PE_14790				Pantano Ticlio	L2351137	H	-11.6033256	-76.2033734	2022-07-03	10:45:00	obsr3383016	S128607247	Stationary	P21	EBIRD	94			6	1	G9677491	0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS1489599326	2023-01-03 08:38:58.50392	5882	species	avibase-0BFE075B	Diademed Sandpiper-Plover	Phegornis mitchellii				3					Peru	PE	Lima	PE-LIM			PE_14785				Laguna Milloc	L2667884	H	-11.5774786	-76.3564396	2022-07-30	09:00:00	obsr2583399	S116113641	Traveling	P22	EBIRD	60	1.000		1	1		1	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS1475459985	2022-07-08 15:03:03.882965	5882	species	avibase-0BFE075B	Diademed Sandpiper-Plover	Phegornis mitchellii				1					Peru	PE	Lima	PE-LIM			PE_14790				Upper Santa Eulalia Valley--Diameded Plover bog No. 2	L858520	P	-11.5809900	-76.2622800	2022-07-06	11:21:00	obsr216112	S114656921	Traveling	P22	EBIRD	52	2.414		6	1	G8652254	0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS1475472031	2022-07-08 15:03:03.882965	5882	species	avibase-0BFE075B	Diademed Sandpiper-Plover	Phegornis mitchellii				1					Peru	PE	Lima	PE-LIM			PE_14790				Upper Santa Eulalia Valley--Diameded Plover bog No. 2	L858520	P	-11.5809900	-76.2622800	2022-07-06	11:21:00	obsr1116298	S114658000	Traveling	P22	EBIRD	52	2.414		6	1	G8652254	0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS1476759414	2022-07-10 12:26:07.379632	5882	species	avibase-0BFE075B	Diademed Sandpiper-Plover	Phegornis mitchellii				1					Peru	PE	Lima	PE-LIM			PE_14790				Upper Santa Eulalia Valley--Diameded Plover bog No. 2	L858520	P	-11.5809900	-76.2622800	2022-07-06	11:21:00	obsr1892057	S114798054	Traveling	P22	EBIRD	52	2.414		6	1	G8652254	0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS1475561986	2022-07-08 16:36:11.541683	5882	species	avibase-0BFE075B	Diademed Sandpiper-Plover	Phegornis mitchellii				1					Peru	PE	Lima	PE-LIM			PE_14790				Upper Santa Eulalia Valley--Diameded Plover bog No. 2	L858520	P	-11.5809900	-76.2622800	2022-07-06	11:21:00	obsr207545	S114668758	Traveling	P22	EBIRD	52	2.414		6	1	G8652254	0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS1567801408	2023-06-09 10:42:01.715734	5882	species	avibase-0BFE075B	Diademed Sandpiper-Plover	Phegornis mitchellii				3					Peru	PE	Lima	PE-LIM			PE_14790				Paso Marcopomacocha	L8221770	H	-11.5776774	-76.2663719	2022-07-04	11:00:00	obsr3051491	S122879301	Traveling	P22	EBIRD	90	0.500		2	1		0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS1773093701	2023-07-01 18:20:25.216612	5882	species	avibase-0BFE075B	Diademed Sandpiper-Plover	Phegornis mitchellii				1					Peru	PE	Lima	PE-LIM			PE_14790				PE-3NG PE-Lima (-11.6080,-76.2377)	L25617538	P	-11.6079970	-76.2377210	2022-07-04	08:00:00	obsr2875515	S143276779	Traveling	P22	EBIRD_PE	240	0.500		5	0		0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS1475441701	2023-03-12 23:57:31.268518	5882	species	avibase-0BFE075B	Diademed Sandpiper-Plover	Phegornis mitchellii				1					Peru	PE	Lima	PE-LIM			PE_14790				Upper Santa Eulalia Valley--Diameded Plover bog No. 2	L858520	P	-11.5809900	-76.2622800	2022-07-06	11:21:00	obsr1352677	S114655997	Traveling	P22	EBIRD	52	2.414		6	1	G8652254	0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS1504081553	2022-08-26 09:49:59.08812	5882	species	avibase-0BFE075B	Diademed Sandpiper-Plover	Phegornis mitchellii				3					Peru	PE	Lima	PE-LIM			PE_14790				Lima 116, Gobierno Regional de Lima, PE (-11.581, -76.263)	L9653926	P	-11.5805145	-76.2630196	2022-07-04	11:11:00	obsr959094	S117468402	Traveling	P22	EBIRD	61	3.071		2	1		0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS1504674535	2022-09-01 08:08:37.332644	5882	species	avibase-0BFE075B	Diademed Sandpiper-Plover	Phegornis mitchellii				2					Peru	PE	Lima	PE-LIM			PE_14790				Paso Marcopomacocha	L8221770	H	-11.5776774	-76.2663719	2022-08-23	11:45:00	obsr1996151	S117519370	Traveling	P22	EBIRD	33	1.018		4	1	G8831678	1	1	0			Adult(s). Couple(s)*. *Each couple means two individuals were seen together or heard close to each other at the same time and location, sexes look similar (most likely a pair). If there were more than one couple that means each couple was seen in a different location, if two couples or more were seen at the same time and location it will be explain after the word "Notes".	
URN:CornellLabOfOrnithology:EBIRD:OBS1504624449	2022-09-01 08:08:37.332644	5882	species	avibase-0BFE075B	Diademed Sandpiper-Plover	Phegornis mitchellii				2					Peru	PE	Lima	PE-LIM			PE_14790				Paso Marcopomacocha	L8221770	H	-11.5776774	-76.2663719	2022-08-23	11:45:00	obsr287680	S117516748	Traveling	P22	EBIRD	33	1.018		4	1	G8831678	1	1	0		Bofedales	Adult(s). Couple(s)*. *Each couple means two individuals were seen together or heard close to each other at the same time and location, sexes look similar (most likely a pair). If there were more than one couple that means each couple was seen in a different location, if two couples or more were seen at the same time and location it will be explain after the word "Notes".	
URN:CornellLabOfOrnithology:EBIRD:OBS1493196648	2022-09-01 20:29:22.726958	5882	species	avibase-0BFE075B	Diademed Sandpiper-Plover	Phegornis mitchellii				2					Peru	PE	Lima	PE-LIM			PE_14790				Marcapomacochas - Bofedal ML (-11.581, -76.263)	L16774006	P	-11.5808298	-76.2631151	2022-08-06	08:33:00	obsr261930	S116456502	Traveling	P22	EBIRD	97	17.000		4	1	G8761905	0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS1504114897	2022-09-01 17:10:45.258859	5882	species	avibase-0BFE075B	Diademed Sandpiper-Plover	Phegornis mitchellii				2					Peru	PE	Lima	PE-LIM			PE_14790				Lima 116, Gobierno Regional de Lima, PE (-11.581, -76.263)	L20657037	P	-11.5811942	-76.2628433	2022-08-23	11:18:00	obsr1978106	S117471528	Traveling	P22	EBIRD	57	1.470		4	1		1	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS1513325417	2022-09-07 01:29:20.799026	5882	species	avibase-0BFE075B	Diademed Sandpiper-Plover	Phegornis mitchellii				X					Peru	PE	Lima	PE-LIM			PE_14790				Auto selected -11.58161, -76.26250	L20610502	P	-11.5816050	-76.2624960	2022-08-19	14:04:00	obsr526673	S118256261	Stationary	P21	EBIRD	30			4	1	G8880843	0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS1501440628	2022-09-07 01:29:20.799026	5882	species	avibase-0BFE075B	Diademed Sandpiper-Plover	Phegornis mitchellii				X					Peru	PE	Lima	PE-LIM			PE_14790				Auto selected -11.58161, -76.26250	L20610502	P	-11.5816050	-76.2624960	2022-08-19	14:04:00	obsr913621	S117235565	Stationary	P21	EBIRD	30			4	1	G8880843	0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS1504778666	2022-09-01 08:08:37.332644	5882	species	avibase-0BFE075B	Diademed Sandpiper-Plover	Phegornis mitchellii				2					Peru	PE	Lima	PE-LIM			PE_14790				Paso Marcopomacocha	L8221770	H	-11.5776774	-76.2663719	2022-08-23	11:45:00	obsr1352677	S117526317	Traveling	P22	EBIRD	33	1.018		4	1	G8831678	1	1	0			Adult(s). Couple(s)*. *Each couple means two individuals were seen together or heard close to each other at the same time and location, sexes look similar (most likely a pair). If there were more than one couple that means each couple was seen in a different location, if two couples or more were seen at the same time and location it will be explain after the word "Notes".	
URN:CornellLabOfOrnithology:EBIRD:OBS1507847090	2022-08-29 20:34:50.331521	5882	species	avibase-0BFE075B	Diademed Sandpiper-Plover	Phegornis mitchellii				3					Peru	PE	Lima	PE-LIM			PE_14790				Paso Marcapomacocha--Bofedal	L20708974	P	-11.5804226	-76.2630169	2022-08-28	08:19:00	obsr2583399	S117789161	Traveling	P22	EBIRD	89	0.960		3	1	G8847752	0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS1507355335	2022-08-29 02:27:43.759329	5882	species	avibase-0BFE075B	Diademed Sandpiper-Plover	Phegornis mitchellii				3					Peru	PE	Lima	PE-LIM			PE_14790				Paso Marcapomacocha--Bofedal	L20708974	P	-11.5804226	-76.2630169	2022-08-28	08:19:00	obsr1173288	S117747490	Traveling	P22	EBIRD	89	0.960		3	1	G8847752	0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS1492984726	2022-09-01 20:29:22.726958	5882	species	avibase-0BFE075B	Diademed Sandpiper-Plover	Phegornis mitchellii				2					Peru	PE	Lima	PE-LIM			PE_14790				Marcapomacochas - Bofedal ML (-11.581, -76.263)	L16774006	P	-11.5808298	-76.2631151	2022-08-06	08:33:00	obsr657817	S116435878	Traveling	P22	EBIRD	97	17.000		4	1	G8761905	0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS1504668658	2022-09-01 08:08:37.332644	5882	species	avibase-0BFE075B	Diademed Sandpiper-Plover	Phegornis mitchellii				2					Peru	PE	Lima	PE-LIM			PE_14790				Paso Marcopomacocha	L8221770	H	-11.5776774	-76.2663719	2022-08-23	11:45:00	obsr1978106	S117518974	Traveling	P22	EBIRD	33	1.018		4	1	G8831678	1	1	0			Adult(s). Couple(s)*. *Each couple means two individuals were seen together or heard close to each other at the same time and location, sexes look similar (most likely a pair). If there were more than one couple that means each couple was seen in a different location, if two couples or more were seen at the same time and location it will be explain after the word "Notes".	
URN:CornellLabOfOrnithology:EBIRD:OBS1547053996	2022-10-24 00:50:18.672857	5882	species	avibase-0BFE075B	Diademed Sandpiper-Plover	Phegornis mitchellii				3					Peru	PE	Lima	PE-LIM			PE_14790				Paso Marcapomacocha--Bofedal	L20708974	P	-11.5804226	-76.2630169	2022-08-28	08:19:00	obsr1940201	S121224173	Traveling	P22	EBIRD	89	0.960		3	1	G8847752	0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS1594397758	2023-01-01 12:03:35.065249	5882	species	avibase-0BFE075B	Diademed Sandpiper-Plover	Phegornis mitchellii				3					Peru	PE	Lima	PE-LIM			PE_14790				Paso Marcapomacocha--Bofedal	L20708974	P	-11.5804226	-76.2630169	2022-08-28	08:19:00	obsr3418648	S125068194	Traveling	P22	EBIRD	89	0.960		3	1	G8847752	0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS1514417523	2023-02-26 20:11:52.58655	5882	species	avibase-0BFE075B	Diademed Sandpiper-Plover	Phegornis mitchellii				2					Peru	PE	Lima	PE-LIM			PE_14790				Paso Marcopomacocha	L8221770	H	-11.5776774	-76.2663719	2022-09-08	08:45:00	obsr1231987	S118357000	Traveling	P22	EBIRD	160	1.000		4	0		1	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS1526894435	2022-10-11 07:56:47.109591	5882	species	avibase-0BFE075B	Diademed Sandpiper-Plover	Phegornis mitchellii				1					Peru	PE	Lima	PE-LIM			PE_14790				Paso Marcopomacocha	L8221770	H	-11.5776774	-76.2663719	2022-09-26	08:38:00	obsr504563	S119489082	Traveling	P22	EBIRD	296	50.000		1	1		0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS1516586574	2022-09-11 19:04:20.235242	5882	species	avibase-0BFE075B	Diademed Sandpiper-Plover	Phegornis mitchellii				2					Peru	PE	Lima	PE-LIM			PE_14790				Lima 116, Gobierno Regional de Lima, PE (-11.581, -76.263)	L9653926	P	-11.5805145	-76.2630196	2022-09-11	12:42:00	obsr959094	S118535150	Traveling	P22	EBIRD	103	3.000		3	1	G8899118	0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS1513183828	2022-09-06 18:58:32.772775	5882	species	avibase-0BFE075B	Diademed Sandpiper-Plover	Phegornis mitchellii				1					Peru	PE	Lima	PE-LIM			PE_14790				Paso Marcopomacocha	L8221770	H	-11.5776774	-76.2663719	2022-09-06	17:28:00	obsr543928	S118244700	Traveling	P22	EBIRD	28	2.540		12	1		0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS1516604694	2022-09-12 07:35:53.858143	5882	species	avibase-0BFE075B	Diademed Sandpiper-Plover	Phegornis mitchellii				2					Peru	PE	Lima	PE-LIM			PE_14790				Paso Marcopomacocha	L8221770	H	-11.5776774	-76.2663719	2022-09-02	08:45:00	obsr959094	S118536434	Traveling	P22	EBIRD	260	5.018		4	1		0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS1516596820	2022-09-11 19:04:20.235242	5882	species	avibase-0BFE075B	Diademed Sandpiper-Plover	Phegornis mitchellii				2					Peru	PE	Lima	PE-LIM			PE_14790				Lima 116, Gobierno Regional de Lima, PE (-11.581, -76.263)	L9653926	P	-11.5805145	-76.2630196	2022-09-11	12:42:00	obsr1102149	S118535170	Traveling	P22	EBIRD	103	3.000		3	1	G8899118	0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS1530809926	2022-10-02 13:52:28.741981	5882	species	avibase-0BFE075B	Diademed Sandpiper-Plover	Phegornis mitchellii				1					Peru	PE	Lima	PE-LIM			PE_14790				Auto selected -11.58089, -76.26328	L16923068	P	-11.5808930	-76.2632820	2022-10-02	11:09:00	obsr959094	S119847190	Traveling	P22	EBIRD	43	1.045		2	1	G8982245	0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS1532210537	2022-10-04 14:24:13.675734	5882	species	avibase-0BFE075B	Diademed Sandpiper-Plover	Phegornis mitchellii				1					Peru	PE	Lima	PE-LIM			PE_14790				Auto selected -11.58089, -76.26328	L16923068	P	-11.5808930	-76.2632820	2022-10-02	11:09:00	obsr1472207	S119962947	Traveling	P22	EBIRD	43	1.045		2	1	G8982245	0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS1537009688	2022-10-10 03:20:01.733257	5882	species	avibase-0BFE075B	Diademed Sandpiper-Plover	Phegornis mitchellii				2					Peru	PE	Lima	PE-LIM			PE_14790				km 120	L20446206	P	-11.6179214	-76.2354399	2022-10-09	06:00:00	obsr2583399	S120369989	Traveling	P22	EBIRD	60	1.000		2	1		0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS1553635397	2022-11-05 12:44:49.586484	5882	species	avibase-0BFE075B	Diademed Sandpiper-Plover	Phegornis mitchellii				1					Peru	PE	Lima	PE-LIM			PE_14790				Auto selected -11.58089, -76.26328	L16923068	P	-11.5808930	-76.2632820	2022-10-23	11:53:00	obsr959094	S121765515	Stationary	P21	EBIRD	75			2	1		0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS1530813720	2022-10-02 13:52:28.741981	5882	species	avibase-0BFE075B	Diademed Sandpiper-Plover	Phegornis mitchellii				1					Peru	PE	Lima	PE-LIM			PE_14790				Auto selected -11.58089, -76.26328	L16923068	P	-11.5808930	-76.2632820	2022-10-02	11:09:00	obsr661304	S119847373	Traveling	P22	EBIRD	43	1.045		2	1	G8982245	0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS1571020560	2022-11-28 22:31:51.546843	5882	species	avibase-0BFE075B	Diademed Sandpiper-Plover	Phegornis mitchellii				2					Peru	PE	Lima	PE-LIM			PE_14790				Paso Marcopomacocha	L8221770	H	-11.5776774	-76.2663719	2022-11-26	11:20:00	obsr287680	S123146111	Traveling	P22	EBIRD	41	0.724		4	1	G9232769	1	1	0			Couple(s)* foraging and hiding in grass cavities. *Each couple means two individuals were seen together or heard close to each other at the same time and location, sexes look similar (most likely a pair). If there were more than one couple that means each couple was seen in a different location, if two couples or more were seen at the same time and location it will be specified.	
URN:CornellLabOfOrnithology:EBIRD:OBS1562176617	2023-01-02 03:23:18.430059	5882	species	avibase-0BFE075B	Diademed Sandpiper-Plover	Phegornis mitchellii				1					Peru	PE	Lima	PE-LIM			PE_14790				Paso Marcopomacocha	L8221770	H	-11.5776774	-76.2663719	2022-11-14	12:27:00	obsr811938	S122445676	Traveling	P22	EBIRD	573	0.448		1	1		1	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS1554245799	2022-11-03 20:33:52.128864	5882	species	avibase-0BFE075B	Diademed Sandpiper-Plover	Phegornis mitchellii				1					Peru	PE	Lima	PE-LIM			PE_14790				Lima 116, Gobierno Regional de Lima, PE (-11,58, -76,262)	L21435175	P	-11.5802373	-76.2623452	2022-11-01	17:56:00	obsr627537	S121813580	Incidental	P20	EBIRD				2	0		0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS1562118410	2022-11-14 19:59:11.153383	5882	species	avibase-0BFE075B	Diademed Sandpiper-Plover	Phegornis mitchellii				1					Peru	PE	Lima	PE-LIM			PE_14790				PE-Departamento de Lima - -11,58x-76,263 - 12 de set de 2016 14:09	L4920142	P	-11.5799371	-76.2628411	2022-11-14	12:09:00	obsr623195	S122442224	Traveling	P22	EBIRD	138	0.450		2	1		0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS1577119020	2022-12-07 18:34:38.463896	5882	species	avibase-0BFE075B	Diademed Sandpiper-Plover	Phegornis mitchellii				2					Peru	PE	Lima	PE-LIM			PE_14790				Paso Marcopomacocha	L8221770	H	-11.5776774	-76.2663719	2022-11-26	11:20:00	obsr995722	S123613659	Traveling	P22	EBIRD	41	0.724		4	1	G9232769	1	1	0			Couple(s)* foraging and hiding in grass cavities. *Each couple means two individuals were seen together or heard close to each other at the same time and location, sexes look similar (most likely a pair). If there were more than one couple that means each couple was seen in a different location, if two couples or more were seen at the same time and location it will be specified.	
URN:CornellLabOfOrnithology:EBIRD:OBS1562463619	2022-11-15 11:34:22.737384	5882	species	avibase-0BFE075B	Diademed Sandpiper-Plover	Phegornis mitchellii				2					Peru	PE	Lima	PE-LIM			PE_14790				Lima 116, Gobierno Regional de Lima, PE (-11,581, -76,263)	L21543497	P	-11.5805921	-76.2625444	2022-11-15	10:20:00	obsr942831	S122465872	Traveling	P22	EBIRD	15	0.690		7	1		0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS1591111715	2022-12-28 18:40:52.584119	5882	species	avibase-0BFE075B	Diademed Sandpiper-Plover	Phegornis mitchellii				1					Peru	PE	Lima	PE-LIM			PE_14790				Lima 116, Gobierno Regional de Lima, PE (-11.581, -76.263)	L9653926	P	-11.5805145	-76.2630196	2022-11-14	12:25:00	obsr959094	S124780253	Traveling	P22	EBIRD	37	1.084		3	1		0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS1571554475	2022-11-28 21:37:28.2434	5882	species	avibase-0BFE075B	Diademed Sandpiper-Plover	Phegornis mitchellii				2					Peru	PE	Lima	PE-LIM			PE_14790				Paso Marcopomacocha	L8221770	H	-11.5776774	-76.2663719	2022-11-26	11:20:00	obsr985074	S123188196	Traveling	P22	EBIRD	41	0.724		4	1	G9232769	1	1	0			Couple(s)* foraging and hiding in grass cavities. *Each couple means two individuals were seen together or heard close to each other at the same time and location, sexes look similar (most likely a pair). If there were more than one couple that means each couple was seen in a different location, if two couples or more were seen at the same time and location it will be specified.	
